Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1020	24	0	2.55	0.0610043142	0.0725646247	0.0610043142	0.0788904196	0.0178861054	0.0593968783	0	0	0	0	3
1025	25	0	2.5625	0.0601629744	0.0721379547	0.0601629744	0.0788904196	0.0187274452	0.0593968783	0	0	0	0	3
1030	25	0	2.575	0.0593868545	0.0717686912	0.0593868545	0.0788904196	0.0195035651	0.0593968783	0	0	0	0	3
1035	25	0	2.5875	0.0586649013	0.0714046393	0.0586649013	0.0788904196	0.0202255183	0.0593968783	0	0	0	0	3
1040	25	0	2.6	0.0579550568	0.0710058627	0.0579550568	0.0788904196	0.0209353628	0.0593968783	0	0	0	0	3
1045	25	0	2.6125	0.0572659036	0.0705618791	0.0572659036	0.0788904196	0.0202941714	0.0593968783	0	0	0	0	3
1050	25	0	2.625	0.0565148056	0.0700667788	0.0565148056	0.0788904196	0.0196068898	0.0593968783	0	0	0	0	3
1055	25	0	2.6375	0.0557981554	0.0695213455	0.0557981554	0.0788904196	0.019204754	0.0593968783	0	0	0	0	3
1060	25	0	2.65	0.0550930438	0.0689348381	0.0550930438	0.0788904196	0.0190670425	0.0593968783	0	0	0	0	3
1065	25	0	2.6625	0.0543807057	0.0683220953	0.0543807057	0.0786434218	0.0194515303	0.0593968783	0	0	0	0	3
1070	26	0	2.675	0.0536742098	0.067697865	0.0536742098	0.0785965381	0.0193326493	0.0593968783	0	0	0	0	3
1075	26	0	2.6875	0.0530107302	0.0670647552	0.0530107302	0.0785965381	0.0196534951	0.0593968783	0	0	0	0	3
1080	26	0	2.7	0.0521040115	0.0664076952	0.0521040115	0.0785965381	0.0200411861	0.0593968783	0	0	0	0	3
1085	26	0	2.7125	0.0505763758	0.0657080777	0.0505763758	0.0785965381	0.0204467698	0.0593968783	0	0	0	0	3
1090	26	0	2.725	0.0491735476	0.064972503	0.0491735476	0.0783021532	0.0209908154	0.0593968783	0	0	0	0	3
1095	26	0	2.7375	0.0479613845	0.0642139837	0.0479613845	0.0778218518	0.0211744556	0.0593968783	0	0	0	0	3
1100	26	0	2.75	0.0470376559	0.0634443788	0.0470376559	0.0773116181	0.0215049382	0.0593968783	0	0	0	0	3
1105	26	0	2.7625	0.0461763017	0.0626659959	0.0461763017	0.0767260795	0.0218353855	0.0593968783	0	0	0	0	3
1110	27	0	2.775	0.0449980819	0.061872796	0.0449980819	0.0759350541	0.0221807037	0.0593968783	0	0	0	0	3
1115	27	0	2.7875	0.0436408339	0.0610654405	0.0436408339	0.0757227502	0.0227848702	0.0593968783	0	0	0	0	3
1120	27	0	2.8	0.0424542951	0.0602337291	0.0424542951	0.075528979	0.0228703125	0.0593968783	0	0	0	0	3
1125	27	0	2.8125	0.0414913763	0.059382789	0.0414913763	0.0747099721	0.0231247604	0.0593968783	0	0	0	0	3
1130	27	0	2.825	0.0392940502	0.058497391	0.0392940502	0.0743587548	0.0233560561	0.0593968783	0	0	0	0	3
1135	27	0	2.8375	0.0364544307	0.0575497829	0.0364544307	0.0739164646	0.0236796934	0.0593968783	0	0	0	0	3
1140	27	0	2.85	0.035106449	0.0565795325	0.035106449	0.0733306429	0.0244572893	0.0593968783	0	0	0	0	3
