Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
620	15	0	1.55	338582.619	323954.943	306218.204	338582.619	32364.4159	28724.0815	0	765498	0	0	3
625	15	0	1.5625	339192.241	324779.294	307295.33	339192.241	31896.9105	28724.0815	0	767810	0	0	3
630	15	0	1.575	339806.932	325592.084	308368.985	339806.932	31437.9471	28724.0815	0	770053	0	0	3
635	15	0	1.5875	340436.067	326393.761	309431.436	340436.067	31004.6311	28724.0815	0	772219	0	0	3
640	15	0	1.6	341070.097	327184.727	310479.61	341070.097	30590.4874	28724.0815	0	774309	0	0	3
645	16	0	1.6125	341693.698	327965.08	311513.353	341693.698	30180.3451	28724.0815	0	776333	0	0	3
650	16	0	1.625	342285.683	328734.388	312528.033	342285.683	29757.6494	28724.0815	0	778308	0	0	3
655	16	0	1.6375	342825.979	329491.837	313517.473	342825.979	29308.5066	28724.0815	0	780269	0	0	3
660	16	0	1.65	343301.965	330236.449	314479.916	343301.965	28822.0499	28724.0815	0	782231	0	0	3
665	16	0	1.6625	343705.677	330967.093	315417.947	343705.677	28287.7295	28724.0815	0	784220	0	0	3
670	16	0	1.675	344050.609	331682.909	316336.65	344050.609	27713.959	28724.0815	0	786232	0	0	3
675	16	0	1.6875	344356.671	332383.41	317243.279	344356.671	27113.3916	28724.0815	0	788244	0	0	3
680	16	0	1.7	344635.185	333068.208	318144.906	344635.185	26490.2792	28724.0815	0	790240	0	0	3
685	17	0	1.7125	344896.178	333736.989	319044.686	344896.178	25851.4917	28724.0815	0	792127	0	0	3
690	17	0	1.725	345162.565	334389.936	319941.972	345162.565	25220.5936	28724.0815	0	793947	0	0	3
695	17	0	1.7375	345453.766	335027.731	320836.25	345453.766	24617.517	28724.0815	0	795728	0	0	3
700	17	0	1.75	345773.043	335651.151	321727.214	345773.043	24045.8291	28724.0815	0	797455	0	0	3
705	17	0	1.7625	346116.681	336260.888	322615.619	346116.681	23501.0622	28724.0815	0	799123	0	0	3
710	17	0	1.775	346468.517	336857.21	323499.395	346468.517	22969.1224	28724.0815	0	800734	0	0	3
715	17	0	1.7875	346819.518	337440.213	324370.63	346819.518	22448.8884	28724.0815	0	802289	0	0	3
720	18	0	1.8	347168.385	338010.157	325220.367	347168.385	21948.0176	28724.0815	0	803800	0	0	3
725	18	0	1.8125	347532.595	338567.963	326046.451	347532.595	21486.1438	28724.0815	0	805264	0	0	3
730	18	0	1.825	347932.767	339115.121	326853.256	347932.767	21079.5119	28724.0815	0	806656	0	0	3
735	18	0	1.8375	348365.34	339652.923	327646.449	348365.34	20718.8917	28724.0815	0	807983	0	0	3
740	18	0	1.85	348788.026	340181.462	328427.493	348788.026	20360.5325	28724.0815	0	809302	0	0	3
745	18	0	1.8625	349173.265	340700.107	329195.516	349173.265	19977.7494	28724.0815	0	810603	0	0	3
750	18	0	1.875	349530.959	341208.493	329949.418	349530.959	19581.541	28724.0815	0	811975	0	0	3
755	18	0	1.8875	349890.841	341707.028	330690.089	349890.841	19200.7518	28724.0815	0	813364	0	0	3
760	18	0	1.9	350262.66	342196.343	331417.261	350262.66	18845.3996	28724.0815	0	814717	0	0	3
765	19	0	1.9125	350635.706	342676.804	332130.488	350635.706	18505.2182	28724.0815	0	816055	0	0	3
770	19	0	1.925	351006.001	343148.692	332830.144	351006.001	18175.8571	28724.0815	0	817360	0	0	3
775	19	0	1.9375	351378.076	343612.39	333514.04	351378.076	17864.0357	28724.0815	0	818638	0	0	3
780	19	0	1.95	351740.718	344068.057	334179.958	351740.718	17560.76	28724.0815	0	819934	0	0	3
785	19	0	1.9625	352090.671	344515.825	334833.899	352090.671	17256.7725	28724.0815	0	821210	0	0	3
790	19	0	1.975	352431.074	344955.754	335479.879	352431.074	16951.195	28724.0815	0	822433	0	0	3
795	19	0	1.9875	352764.884	345387.879	336115.066	352764.884	16649.8184	28724.0815	0	823615	0	0	3
800	19	0	2	353095.839	345812.398	336741.424	353095.839	16354.4152	28724.0815	0	824760	0	0	3
805	19	0	2.0125	353424.728	346229.481	337359.789	353424.728	16064.9389	28724.0815	0	825871	0	0	3
810	20	0	2.025	353751.15	346639.265	337973.228	353751.15	15777.9216	28724.0815	0	826944	0	0	3
815	20	0	2.0375	354073.35	347041.768	338582.619	354073.35	15490.731	28724.0815	0	828059	0	0	3
820	20	0	2.05	354393.78	347221.086	338582.619	354393.78	15811.1606	28724.0815	0	829087	0	0	3
825	20	0	2.0625	354709.271	347824.973	339806.932	354709.271	14902.3387	28724.0815	0	830015	0	0	3
830	20	0	2.075	355009.308	348205.032	340436.067	355009.308	14573.2411	28724.0815	0	830950	0	0	3
835	20	0	2.0875	355308.542	348576.844	341070.097	355308.542	14238.4443	28724.0815	0	831898	0	0	3
840	20	0	2.1	355616.847	348940.513	341693.698	355616.847	13923.1489	28724.0815	0	832863	0	0	3
845	20	0	2.1125	355936.044	349111.136	341693.698	355936.044	14242.3456	28724.0815	0	833821	0	0	3
850	21	0	2.125	356263.332	349646.013	342825.979	356263.332	13437.3524	28724.0815	0	834761	0	0	3
855	21	0	2.1375	356598.312	349990.321	343301.965	356598.312	13296.3467	28724.0815	0	835687	0	0	3
860	21	0	2.15	356940.64	350331.288	343705.677	356940.64	13234.9631	28724.0815	0	836614	0	0	3
865	21	0	2.1625	357287.671	350670.838	344050.609	357287.671	13237.0617	28724.0815	0	837524	0	0	3
870	21	0	2.175	357635.998	350840.72	344050.609	357635.998	13585.3891	28724.0815	0	838406	0	0	3
875	21	0	2.1875	357983.756	351351.15	344635.185	357983.756	13348.571	28724.0815	0	839301	0	0	3
880	21	0	2.2	358331.211	351693.55	344896.178	358331.211	13435.0335	28724.0815	0	840199	0	0	3
885	21	0	2.2125	358679.773	352038.14	345162.565	358679.773	13517.2073	28724.0815	0	841080	0	0	3
890	21	0	2.225	359029.614	352384.816	345453.766	359029.614	13575.8475	28724.0815	0	841943	0	0	3
895	22	0	2.2375	359379.533	352555.419	345453.766	359379.533	13925.7665	28724.0815	0	842790	0	0	3
900	22	0	2.25	359727.394	353081.819	346116.681	359727.394	13610.7135	28724.0815	0	843625	0	0	3
905	22	0	2.2625	360073.647	353430.744	346468.517	360073.647	13605.1304	28724.0815	0	844449	0	0	3
910	22	0	2.275	360417.92	353779.479	346819.518	360417.92	13598.402	28724.0815	0	845262	0	0	3
915	22	0	2.2875	360760.018	354127.991	347168.385	360760.018	13591.6337	28724.0815	0	846066	0	0	3
920	22	0	2.3	361099.379	354298.025	347168.385	361099.379	13930.9943	28724.0815	0	846860	0	0	3
