Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
665	16	0	1.6625	0.000697395529	0.00124067001	0.000697395529	0.00196946561	0.00127207008	0.00382026744	0	0.0260343	0	0	3
670	16	0	1.675	0.000679363113	0.00120841745	0.000679363113	0.00192141853	0.00124205542	0.00382026744	0	0.0258257	0	0	3
675	16	0	1.6875	0.000662129297	0.00117693522	0.000662129297	0.0018749269	0.0012127976	0.00382026744	0	0.0256143	0	0	3
680	16	0	1.7	0.000645618531	0.00114620251	0.000645618531	0.001829906	0.00118428747	0.00382026744	0	0.0254078	0	0	3
685	17	0	1.7125	0.000629916988	0.00111620278	0.000629916988	0.00178620137	0.00115628439	0.00382026744	0	0.0252092	0	0	3
690	17	0	1.725	0.000615113602	0.00108692559	0.000615113602	0.00174353935	0.00112842575	0.00382026744	0	0.0250203	0	0	3
695	17	0	1.7375	0.000601121388	0.00105836514	0.000601121388	0.00170176757	0.00110064619	0.00382026744	0	0.0248419	0	0	3
700	17	0	1.75	0.000587772966	0.00103051527	0.000587772966	0.00166070821	0.00107293524	0.00382026744	0	0.024674	0	0	3
705	17	0	1.7625	0.000574836572	0.00100336848	0.000574836572	0.0016202087	0.00104537213	0.00382026744	0	0.0245141	0	0	3
710	17	0	1.775	0.000562149848	0.00097691701	0.000562149848	0.00158019152	0.00101804168	0.00382026744	0	0.0243539	0	0	3
715	17	0	1.7875	0.00054981125	0.000951157503	0.00054981125	0.00154062681	0.000990815565	0.00382026744	0	0.0241881	0	0	3
720	18	0	1.8	0.000537977947	0.000926091282	0.000537977947	0.00150146785	0.000963489907	0.00382026744	0	0.0240169	0	0	3
725	18	0	1.8125	0.000526684612	0.000901721701	0.000526684612	0.00146271194	0.000936027326	0.00382026744	0	0.0238394	0	0	3
730	18	0	1.825	0.000515705988	0.000878046552	0.000515705988	0.00142448264	0.000908776656	0.00382026744	0	0.0236458	0	0	3
735	18	0	1.8375	0.000504575618	0.000855048876	0.000504575618	0.00138678047	0.000882204853	0.00382026744	0	0.0234507	0	0	3
740	18	0	1.85	0.000492952969	0.000832703189	0.000492952969	0.00134956525	0.000856612277	0.00382026744	0	0.0232704	0	0	3
745	18	0	1.8625	0.000481092055	0.000810991359	0.000481092055	0.00131283129	0.000831739235	0.00382026744	0	0.0230886	0	0	3
750	18	0	1.875	0.000469480018	0.000789907577	0.000469480018	0.00127662705	0.00080714703	0.00382026744	0	0.0228999	0	0	3
755	18	0	1.8875	0.000458277447	0.000769448837	0.000458277447	0.00124100677	0.000782729322	0.00382026744	0	0.0227051	0	0	3
760	18	0	1.9	0.000447386345	0.000749608326	0.000447386345	0.00120600961	0.000758623268	0.00382026744	0	0.0225051	0	0	3
765	19	0	1.9125	0.000436703228	0.000730375667	0.000436703228	0.00117169015	0.00073498692	0.00382026744	0	0.0222999	0	0	3
770	19	0	1.925	0.000426148052	0.000711737114	0.000426148052	0.00113821832	0.000712070269	0.00382026744	0	0.0220874	0	0	3
775	19	0	1.9375	0.00041566743	0.000693673342	0.00041566743	0.00110571038	0.000690042954	0.00382026744	0	0.0218677	0	0	3
780	19	0	1.95	0.000405227703	0.000676161275	0.000405227703	0.00107424735	0.000669019644	0.00382026744	0	0.0216437	0	0	3
785	19	0	1.9625	0.000394892593	0.000659177406	0.000394892593	0.00104391875	0.000649026154	0.00382026744	0	0.021417	0	0	3
790	19	0	1.975	0.00038471086	0.000642697209	0.00038471086	0.00101477362	0.000630062764	0.00382026744	0	0.0211882	0	0	3
795	19	0	1.9875	0.000374746247	0.000626696525	0.000374746247	0.000986807168	0.000612060921	0.00382026744	0	0.0209554	0	0	3
800	19	0	2	0.000365049246	0.000611152577	0.000365049246	0.000959989801	0.000594940554	0.00382026744	0	0.0207226	0	0	3
805	19	0	2.0125	0.000355660045	0.000596044333	0.000355660045	0.00093431806	0.000578658014	0.00382026744	0	0.0204912	0	0	3
810	20	0	2.025	0.00034661313	0.00058135171	0.00034661313	0.000909746762	0.000563133632	0.00382026744	0	0.0202619	0	0	3
815	20	0	2.0375	0.000337952167	0.000567056845	0.000337952167	0.000886209369	0.000548257202	0.00382026744	0	0.0200338	0	0	3
820	20	0	2.05	0.000329685086	0.00056126729	0.000329685086	0.000886209369	0.000556524283	0.00382026744	0	0.0198066	0	0	3
825	20	0	2.0625	0.000321781337	0.000539598018	0.000321781337	0.000841824027	0.00052004269	0.00382026744	0	0.0195809	0	0	3
830	20	0	2.075	0.000314284991	0.000526409542	0.000314284991	0.000820550984	0.000506265993	0.00382026744	0	0.0193922	0	0	3
