Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
540	13	0	1.35	61104.4322	50203.3445	38716.0343	61104.4322	14717.5559	7646.84154	51.9	304184	0	0	3
545	13	0	1.3625	61494.442	50772.8047	38821.0495	61494.442	14956.8998	7568.73342	50.6	305164	0	0	3
550	13	0	1.375	61915.6068	51350.1686	39009.2438	61915.6068	15456.3775	7490.80741	48.4	306122	0	0	3
555	13	0	1.3875	62357.5509	51933.8763	39271.5795	62357.5509	15538.3355	7415.1592	47.7	307061	0	0	3
560	13	0	1.4	62741.4101	52197.4747	39271.5795	62741.4101	15801.9339	7346.03834	46.4	307983	0	0	3
565	14	0	1.4125	63110.1328	53108.1401	40044.8388	63110.1328	16175.4723	7276.7432	44.9	308889	0	0	3
570	14	0	1.425	63546.7477	53695.6878	40619.6046	63546.7477	16495.697	7211.04515	43.7	309781	0	0	3
575	14	0	1.4375	63977.9498	54279.6464	41297.1349	63977.9498	16979.7253	7148.59437	42.1	310662	0	0	3
580	14	0	1.45	64420.5517	54857.7318	42029.0397	64420.5517	17113.058	7089.01341	41.4	311534	0	0	3
585	14	0	1.4625	64833.6126	55101.046	42029.0397	64833.6126	17356.3721	7034.32762	40.5	312395	0	0	3
590	14	0	1.475	65200.0115	55988.0103	43586.1707	65200.0115	17686.5742	6978.78727	39.4	313241	0	0	3
595	14	0	1.4875	65629.3065	56539.0887	44419.1127	65629.3065	17950.434	6925.60916	38.5	314072	0	0	3
600	14	0	1.5	66101.1091	57081.1386	45199.6282	66101.1091	18196.9245	6875.18338	37.7	314885	0	0	3
605	15	0	1.5125	66519.7881	57614.1426	45952.3703	66519.7881	18557.5345	6827.58982	36.7	315678	0	0	3
610	15	0	1.525	66913.1673	58138.1625	46718.2347	66913.1673	18630.0551	6783.66754	36.4	316453	0	0	3
615	15	0	1.5375	67288.9428	58652.4302	47453.9181	67288.9428	18816.3291	6740.86634	35.8	317212	0	0	3
620	15	0	1.55	67617.6382	59156.5232	48174.9862	67617.6382	18982.2477	6700.0613	35.2	317953	0	0	3
625	15	0	1.5625	67945.4574	59650.785	48923.4461	67945.4574	19022.0112	6662.8669	35	318674	0	0	3
630	15	0	1.575	68281.1743	60134.7282	49661.4592	68281.1743	18619.715	6662.8669	35.7	319373	0	0	3
635	15	0	1.5875	68630.8766	60608.9636	50445.4703	68630.8766	18185.4062	6662.8669	36.6	320052	0	0	3
640	15	0	1.6	69031.0156	61073.6022	51184.0472	69031.0156	17846.9684	6662.8669	37.3	320716	0	0	3
645	16	0	1.6125	69478.4617	61530.9626	51855.7968	69478.4617	17622.6648	6662.8669	37.8	321370	0	0	3
