Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
825	20	0	2.0625	0	0	0	0	0	5e-006	0	0	0	0	3
830	20	0	2.075	0	0	0	0	0	5e-006	0	0	0	0	3
835	20	0	2.0875	0	0	0	0	0	5e-006	0	0	0	0	3
840	20	0	2.1	0	0	0	0	0	5e-006	0	0	0	0	3
845	20	0	2.1125	0	0	0	0	0	5e-006	0	0	0	0	3
850	21	0	2.125	0	0	0	0	0	5e-006	0	0	0	0	3
855	21	0	2.1375	0	0	0	0	0	5e-006	0	0	0	0	3
860	21	0	2.15	0	0	0	0	0	5e-006	0	0	0	0	3
865	21	0	2.1625	0	0	0	0	0	5e-006	0	0	0	0	3
870	21	0	2.175	0	0	0	0	0	5e-006	0	0	0	0	3
875	21	0	2.1875	0	0	0	0	0	5e-006	0	0	0	0	3
880	21	0	2.2	0	0	0	0	0	5e-006	0	0	0	0	3
885	21	0	2.2125	0	0	0	0	0	5e-006	0	0	0	0	3
890	21	0	2.225	0	0	0	0	0	5e-006	0	0	0	0	3
895	22	0	2.2375	0	0	0	0	0	5e-006	0	0	0	0	3
900	22	0	2.25	0	0	0	0	0	5e-006	0	0	0	0	3
905	22	0	2.2625	0	0	0	0	0	5e-006	0	0	0	0	3
910	22	0	2.275	0	0	0	0	0	5e-006	0	0	0	0	3
915	22	0	2.2875	0	0	0	0	0	5e-006	0	0	0	0	3
920	22	0	2.3	0	0	0	0	0	5e-006	0	0	0	0	3
925	22	0	2.3125	0	0	0	0	0	5e-006	0	0	0	0	3
930	22	0	2.325	0	0	0	0	0	5e-006	0	0	0	0	3
935	22	0	2.3375	0	0	0	0	0	5e-006	0	0	0	0	3
940	23	0	2.35	0	0	0	0	0	5e-006	0	0	0	0	3
945	23	0	2.3625	0	0	0	0	0	5e-006	0	0	0	0	3
950	23	0	2.375	0	0	0	0	0	5e-006	0	0	0	0	3
955	23	0	2.3875	0	0	0	0	0	5e-006	0	0	0	0	3
960	23	0	2.4	0	0	0	0	0	5e-006	0	0	0	0	3
